"-2366.041335173592","5270.018280966178","8099.125224286731"
"-1213.280951522913","5336.86173373903","9085.838996593933"
"-3358.82294960934","4436.98379927216","7535.87380495912"
"974.0028117360152","3516.099704169233","10016.34318486423"
"1877.042622547576","2140.787404461067","9479.929798992516"
"1403.744074035517","1691.705837209422","9437.157700932479"
"724.8793833207681","838.825239810627","9788.994378772746"
"2592.478898199781","1481.001693007064","9074.323820438081"
"1763.380507590198","817.3417850312258","8974.02613818027"
"1468.191852125852","1951.516462795068","9081.842235392225"
"3089.192024932684","341.4684901612973","6638.146227519326"
"-257.4865450422053","793.6115156412734","9826.648958609694"
"-2216.700215881646","2424.324081310548","9692.66588561149"
"-2480.69541577912","3294.344209951678","9060.330709796333"
"-2895.984991407382","3570.745957820626","8409.337890500517"
"365.7472165068664","-2040.175314309503","5675.321656449443"
"1348.11314486984","-1984.040118403047","5692.956508773842"
"2386.614269139269","-1310.417767525579","5233.753176466718"
"-2946.229341974024","-1085.876983899769","5885.191036669995"
"-4293.474043728959","878.8548728261771","4541.695015218649"
"-1963.86341361105","-608.7278186948965","6426.252857590275"
"-4882.893600746746","4892.521380137758","4682.792389617466"
"-4574.15002326124","3966.290647681239","4160.058903032444"
"-4349.609239635418","3180.39790499086","4227.948829387704"
"4744.292497210407","1833.153203235937","4775.022455431947"
"4519.751713584584","1384.071635984293","5193.857034812376"
"4884.630486976546","3208.465502944102","5815.947750100749"
"-770.5189649535241","7357.886561276469","5165.330231398849"
"610.6173613299395","7302.641108225125","4871.690433066252"
"1991.753687613403","7026.413842968439","5440.10011270128"
"-2447.587648508964","7154.944272264021","6902.054632571736"
"-1804.144221748412","7704.225246327908","6513.30717063325"
"-2322.037711580076","4973.514118124585","4987.995096813774"
"-5112.196594455921","1977.60884339391","5386.74479866012"
"-5291.330094636565","2317.962493737137","5810.576689957345"
"-4234.442443570752","2003.667041564421","7751.147807310276"
"-2783.461092107519","-655.6536092615863","5167.204982219856"
"31.88607613480849","-2131.953240821081","5279.193422957196"
"-822.133476376433","-2203.080343258011","5733.901557374446"
"2969.262061582991","-735.4433608221065","4619.838612441827"
"3752.001785548806","-539.7584298306524","5648.063175376403"
"4094.450414783851","683.2723888659341","7875.974805428322"
"4162.405334285017","4378.322525633937","4792.572186344686"
"4118.911031157778","5795.541211017662","6142.40214909302"
"3238.328841696236","6235.832305748434","5263.806693757607"
"-2497.14777472236","4050.493441540947","2943.791077780375"
"379.7810154834914","5018.825570927307","2595.570098358885"
"1833.780625076709","3746.306740811082","2741.554693135396"
"1040.343277459503","908.6026155134796","2632.307157123899"
"-1858.327249529171","1802.649753545629","2554.138868274647"
