"-565.1379639791044","17047.3666796613","6641.761871763819"
"71.82544045349647","16516.87492104829","6649.947695889378"
"-737.173982726204","13121.44998592551","5759.972873770794"
"-979.2951224645808","13304.06187119178","6160.054109682327"
"1670.900067762032","12816.55325973345","5994.223338426767"
"1925.750257195028","14124.30711502628","6573.226160778613"
"1701.878482802963","15110.10670273131","6159.046984061203"
"3373.361270452911","15489.834301854","6386.031072651084"
"2563.506580103739","16293.22660737191","6408.763607212009"
"816.8040182289403","16918.94972791526","6377.353597640578"
"-1055.937533850004","14264.30377826164","5619.614354122734"
"-838.4694416381515","14671.90257362832","5588.185082286645"
"-1134.87116059367","15091.84944756735","5779.31014109741"
"-1534.770382523342","15118.19374209656","5951.071208836474"
"-518.4387746366998","17733.00617371205","5419.622147167403"
"-2274.559149596867","14804.40291817343","1450.199194075927"
"-595.4764400086757","16824.91679647677","1437.714246681558"
"2448.850658183386","16487.41269165924","1136.796539452783"
"2604.645400841684","13344.02539638164","1410.739867713058"
"-419.5126291797043","12935.81961085997","1320.738652364132"
